,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
12/12/2022 0:00,0.014417265,0.016389973,0.028889236,0.016387998,-0.062719886,0.005170696,0.005264831,-0.010267493,0.031409986,0.016514891,0.015511536,0.011949418,0.012351582,0.023402396,0.010270306,0.028222293,0.010809094,0.02677529,0.008507341,0.024628119,0.013707501,0.017333842,0.021864471,0.022774009,0.010416667,0.004751475,0.013155237,0.01314542,0.013859961,0.033975083,-0.015093331,0.018416833,0.013626367,0.009647664,0.015254366,0.015934884,0.008470619,0.014705814,0.00312632,0.01864983,0.018143603,0.001746661,0.017341228,0.01683571,0.011000498,0.024218622,0.015408022,0.016404765,0.011558943,0.018478075,0.024139165,0.030325149,0.021197101,0.00499563,0.027386679,0.027527581,0.013561381,0.018441989,0.014251253,0.000761074,0.018911929,0.017781026,0.005888269,0.021052627,0.013127109,0.020285396,0.011249033,-0.00671091,0.003225077,0.037484746,0.025386078,0.014688872,0.008939988,0.009493065,0.014700823,0.021608351,0.011973356,0.015997132,-0.014775414,0.022157263,0.005151636,0.00874792,0.001268933,0.008667274,0.020478755,0.029713175,0.021244247,0.028110343,-0.003455279,0.031319328,0.017004085,0.004771914,0.005352217,0.02122363,0.006479524,0.005666117,0.018558574,0.005485969,0.032794592,0.008967512
12/13/2022 0:00,0.00756987,0.006782437,0.01746473,0.021424569,-0.040936778,0.024863356,0.024476282,0.04742396,0.030624436,0.002825411,-0.000968722,0.007703612,-0.01399629,0.014970436,-0.001508465,-0.00722306,0.000611074,-0.002847878,0.017446323,0.010934147,0.000422494,0.006896593,0.02588784,0.012685862,0.022268034,-0.0005436,0.006659727,0.000312654,-0.003205996,0.005202649,0.016371609,0.018631861,0.010296243,0.001066289,0.018856543,0.00139421,-0.005599647,-0.002371562,-0.001355096,-0.003580589,0.018810319,0.017803133,-0.023390051,-0.008459245,-0.009326374,0.006959925,0.011664029,0.029939527,0.019044858,0.000112737,0.006932391,0.013867318,0.010146873,-0.002729021,0.04286974,0.007231728,0.002144553,0.017449433,0.005394555,-0.0195208,0.022858187,-0.008858241,-0.031635287,-0.025050612,0.003314603,0.017915604,0.015171567,-0.01633062,0.021036962,0.004616957,0.010426526,0.009114623,-0.005744895,0.034835859,0.025925581,-0.003965749,0.028848941,0.014582235,0.005598856,0.001334942,0.000320349,-0.001987259,0.030242806,0.003468683,0.036176671,-0.015466367,0.008172352,-0.00843316,0.0138035,0.028892658,-0.017038892,0.003265096,-0.003194151,0.01875079,0.002371747,-0.012543194,0.019183699,0.007274585,-0.006212634,0.005078707
12/14/2022 0:00,-0.006393526,-0.01553579,0.001167631,-0.009838859,-0.025784368,-0.005855878,-0.005633812,0.011984975,-0.022022995,-0.009733225,-0.004996999,0.003068957,0.000260144,0.001622091,0.003941106,0.001314364,-0.014351182,0.001008034,0.026568713,-0.007365976,-0.005807766,-0.006849356,0.005954087,-0.007416861,-0.006915213,-0.002773669,-0.006741676,0,0.000424847,-0.037047207,-0.007835455,-0.00242081,-0.013204611,-0.009586251,-0.006414947,-0.016359209,-0.010323768,-0.010829318,-0.014518314,-0.005559748,-0.014414113,0.012434153,0.013494664,0.000911477,-0.011506326,-0.012405862,-0.008854862,0.004213656,-0.001284866,-0.009464754,-0.001147429,-0.037962333,-0.002018214,0.001368244,-0.022106043,0.002501993,-0.001116512,-0.023837741,-0.016845522,-0.002714925,-0.019933881,0.015640539,-0.005530629,-0.005040009,0.000600636,-0.013092929,-0.022539254,-0.004150462,-0.017441144,0.005985118,-0.004288982,-0.00471542,0.000783508,-0.015846731,0.004046676,-0.016062897,-0.003868802,-0.004761482,0.010870282,-0.021648062,0.002859187,-0.011766854,-0.010763527,-0.009427328,0.005334361,-0.020035798,-0.00663233,-0.008085528,-0.020584653,-0.016178535,-0.028630806,-0.005029614,0.006836135,-0.021710711,0.004317256,0.010349426,-0.000511897,-0.010575183,-0.022458775,0.001642203
12/15/2022 0:00,-0.024461694,-0.046854356,-0.031918228,-0.034177821,0.005548438,-0.04428315,-0.04312245,-0.04474048,-0.040850973,-0.023861116,-0.024810668,-0.012627888,-0.019838014,-0.017484889,-0.011318999,-0.025360981,-0.015799205,-0.031495636,-0.015969193,-0.009581032,-0.038874175,-0.023326494,-0.028619163,-0.032978411,-0.007485688,-0.016961173,-0.023694097,-0.013752165,-0.010675704,-0.020933435,-0.086272486,-0.024627099,-0.035443522,-0.040556762,-0.03198514,-0.039278137,-0.019203437,0.008544754,-0.039377678,-0.008931599,-0.041656394,-0.017212064,-0.009601074,-0.010199205,-0.022751347,-0.026379497,-0.01513338,-0.019282442,-0.032776883,-0.033045171,-0.01424475,-0.034817953,-0.02422098,-0.011614375,-0.053446962,-0.016819439,-0.026779061,-0.029944749,-0.013580362,-0.027741822,-0.046333472,-0.021388403,-0.003362646,-0.030592005,-0.014607295,-0.02957808,-0.029274705,-0.018404419,-0.018748632,-0.024063739,-0.016291351,-0.050046727,-0.021528549,-0.007414126,-0.02459295,-0.032650071,-0.047568168,-0.002835121,-0.032194535,-0.025241667,-0.019729003,-0.046711888,-0.026170048,-0.029423421,-0.042424531,-0.020485403,-0.033382757,-0.043409697,-0.020226556,-0.047368856,0.003742808,-0.012934913,-0.003819238,-0.032560558,-0.020588231,-0.013190696,-0.03474906,-0.019290971,-0.01729038,-0.007945484
12/16/2022 0:00,-0.011806167,-0.014578775,-0.017348669,-0.006670394,-0.047187179,-0.006603549,-0.00372803,0.028239335,-0.022475209,-0.006326401,-0.006226107,-0.01025414,-0.007542413,-0.013003693,-0.004433825,-0.004906039,-0.002203327,-0.001184194,-0.041223652,-0.007018261,-0.004530844,-0.007061309,-0.003745607,0.029904832,-0.013564033,0.000499286,-0.031329523,-0.005704335,-0.016063816,-0.003467161,0.00103298,-0.014835851,-0.059191774,-0.00530274,-0.016635987,-0.008471484,-0.004350995,-0.017209495,-0.007309654,-0.017955425,-0.018089854,-0.003922287,-0.000388919,-0.020645551,0.001082889,-0.023592343,-0.029805971,-0.009037596,-0.003536829,-0.002705701,-0.01946158,-0.016834438,-0.003791232,-0.009775822,-0.02912771,-0.016610616,0.00368476,-0.010593494,-0.012866771,-0.02013331,0.001625916,-0.006119612,0.014663997,-0.022028706,-0.001523013,-0.006051131,-0.009947633,0.004771883,0.002921851,0.005334181,0.008930936,-0.015453702,-0.011601126,-0.021858724,-0.047198623,-0.014718911,-0.009801703,-0.01874721,-0.00779139,-0.026095088,0.003024692,0.000576519,-0.014452321,-0.005638134,-0.015650008,-0.013806802,-0.069838849,-0.006993811,-0.028579104,-0.004797525,0.001398396,-0.003464275,-0.008306727,0.004395274,0.002079006,0.006265795,-0.02106121,-0.039074892,-0.004579455,-0.012840099
12/19/2022 0:00,-0.008479662,-0.015909572,-0.01732807,-0.033462354,-0.00239633,-0.020163967,-0.018820153,-0.041446847,-0.019129885,1.00E-04,0.005955639,-0.001081587,-0.000191019,-0.018587276,-0.000265979,-0.010005219,0.011356486,-0.013243007,-0.000778182,0.004489028,-0.047735379,-0.008575604,-0.003047164,-0.028888753,0.006875318,0.005545082,-0.011688203,0.001434265,0.006293613,-0.014786982,-0.008290061,-0.002993244,-0.034331591,-0.006111159,0.005769005,-0.004829056,0.015294983,-0.00242459,-0.004475963,0.000350284,-0.016764151,0.002197853,-0.005807643,-0.001089766,-0.034072495,-0.027371345,-0.01263208,-0.01440772,-0.007827009,-0.011442125,-0.007368704,-0.012536421,-0.018172338,0.003290829,-0.003792426,0.001290661,-0.001573385,-0.0150817,0.005213813,-0.00449038,-0.00706584,0.01156062,0.000895198,-0.004190582,-0.008134995,-0.009470107,-0.00502388,-0.006394643,-0.011067951,0.005305878,-0.001847798,-0.00920392,-0.005362759,-0.017943327,-0.001514595,0.005280075,-0.013865736,0,-0.012290905,-0.00881756,0.003665127,-0.006721714,-0.011601892,0.003615702,-0.030605795,-0.003667745,-0.035478498,-0.008055072,-0.008791401,-0.011781426,-0.001529321,-0.006952983,-0.003865994,-0.010070782,-0.003918902,0,-0.003377225,-0.02019373,-0.004358371,0.005666388
12/20/2022 0:00,0.0013684,-0.00052876,0.005614498,0.003179513,-0.080536415,0.006558053,0.005384136,0.02279868,-0.010397362,0.006566014,0.004843925,0.001082758,-0.00647432,-0.007846691,0.000399075,0.002636367,0.004054811,0.004952219,-0.000778863,0.014452832,0.014455559,-0.000632913,-0.01020684,0.028774763,0.016423318,-0.000606599,-0.003149901,-0.000795659,-0.005635007,0.012654547,-0.000381496,-0.000938166,0.025450236,-0.001766132,-0.00434073,-0.013064592,-0.020086063,-0.001080157,-0.002755545,0.008753501,-0.004528924,0.002467075,0.00519877,0.005341811,0.011758091,0.001552606,-0.012059415,-0.011369776,0.005748372,-0.009068686,0,0.00712195,-0.004748271,0.003081205,0.009282463,-0.026901239,0.009932677,-0.004558731,0.003401289,-0.006971019,-0.004711971,0.005465911,0.016611281,-0.000526067,0.006561404,-0.002731614,-0.000348206,-0.003575507,-0.001314098,0.014056445,0.012269208,0.017354442,-0.003051917,-0.004436531,0.000981535,0.02908019,0.00302662,0.020010857,-0.009678493,0.004758331,0.006217207,-0.020108292,-0.010576233,-0.010808153,0.0109077,0.014015485,-0.018819481,-0.004692703,-0.005028358,-0.003031793,0.010122472,0.002283159,0.001293638,-0.004904914,-0.019092821,0.009049555,-0.001798936,-0.006211107,0,-0.006402877
12/21/2022 0:00,0.014952442,0.023809444,0.010876715,0.018546709,-0.001669055,0.00629078,0.006917358,0.022803022,0.025862532,0.019271547,0.011248047,0.011441877,0.014090378,0.014356464,0.0091718,0.007060813,0.015222171,0.007989428,0.006625086,0.012840895,-0.001149144,0.006122005,0.031634793,0.009343042,0.011756523,0.007007694,0.021551589,0.016085337,0.010150726,0.019471149,0.033901207,0.015494412,0.026804211,0.00926129,0.014402539,0.014750317,0.00341625,0.021357076,0.006544458,0.007844426,0.022212292,0.012760929,0.023273259,0.003405065,0.004427227,0.121790522,0.021048525,0.007816329,-0.000790379,0.015895018,0.013529752,0.040430394,0.014653593,0.008730508,0.016146477,0.017566018,0.017069367,0.02007987,0.00599748,0.009359905,0.023188421,0.006918694,0.02124186,-0.009263144,0.016092909,0.022825857,0.016459153,0.005703531,0.030915618,0.040947512,0.028025835,0.006087195,0.006836704,0.009152359,0.01568909,0.032988962,0.016653996,0.032223676,-0.006631741,0.009608841,0.014424844,0.010063074,0.016079092,0.021935283,0.014076131,0.006326245,0.027026977,0.012832559,0.017196624,0.02403057,0.014636055,0.015793519,0.001978025,0.018742785,0.005898313,0.003085467,0.012321822,0.019886385,0.015320979,0.016110346
12/22/2022 0:00,-0.014266136,-0.023772587,-0.025528742,-0.034343619,-0.088827566,-0.020317031,-0.022049838,-0.022044083,-0.070419947,-0.016665599,-0.011349856,-0.003658228,-0.000852923,-0.01014526,0.002305102,-0.008461887,-0.008873957,-0.012062818,-0.000387133,-0.020173981,-0.002876208,-0.007133908,-0.014503775,-0.014236381,-0.01499711,-0.007726047,-0.001389172,-0.007210017,0.006534738,-0.007411717,-0.000704764,-0.001017205,-0.01546922,-0.007250138,-0.008518807,-0.032053688,-0.010700365,0.014028698,-0.00924721,-0.011709581,-0.034121618,0.001169987,-0.00733679,-0.008912644,0.006611677,0.008032478,-0.00885124,-0.016203082,-0.003073021,-0.023884292,-0.015475548,-0.056442076,0.001151547,0.003382451,-0.023847539,-0.006056102,-0.012970751,-0.00575576,-0.000259257,0.006818534,-0.078375854,-0.012392715,-0.005538417,-0.007649849,-0.012530072,-0.018299425,-0.013079784,-0.003755727,-0.013479375,-0.039540816,-0.017333421,-0.008864459,-0.009222598,0,-0.005880339,-0.014581853,-0.009580772,-0.029067798,-0.006676015,-0.012168673,-0.013087603,-0.034381649,-0.015824646,-0.015146629,-0.030542729,-0.019234884,-0.039898108,-0.031897627,0.000759033,-0.086542993,0.002534119,-0.002391906,0.00416755,-0.021862515,0.0001173,-0.017122949,0.000952255,-0.066016787,0.017485028,-0.005327256
12/23/2022 0:00,0.005752265,-0.002798114,0.002267069,0.017424503,-0.017550833,0.016750241,0.017561697,0.007855175,-0.008670721,0.012554058,0.004745094,0.002541925,0.008006167,0.008256409,0.00282534,0.003754993,0.002469955,0.006090419,0.003679373,0.026445062,0.01546099,0.003381269,-0.001193358,0.005735241,0.030915807,0.006460866,0.00285636,0.007578142,-0.0010412,0.009190076,-0.009370306,0.00138849,0.005023313,0.008589267,0.001935134,0.004620777,0.007374658,0.002610217,0.00670846,0.002021247,0.001445573,0.005573559,0.007089859,0.006772843,0.002189275,-0.003941385,0.004600417,0.013708308,0.005096694,-0.001942915,0.009959226,0.010335046,0.005990607,0.008229247,0.001406352,0.007972176,0.007347735,-0.0030103,0.004666847,-0.012731992,-0.003893415,0.004472639,0.012004804,0.001713007,0.0080195,0.006137616,-0.000202491,-0.005051633,0.000867282,0.004302776,0.009808868,0.005465601,0.005216824,0.008784327,0.003090016,0.0002446,-0.003603739,0.043226437,0.01273426,0.011768002,0.00245492,0.015577616,0.002499224,-0.011925298,0.005053384,0.019932865,0.004420812,0.007442711,0.005033428,0.007357459,0.00473143,0.005544588,0.01004812,0.000549596,-0.006214808,0.008324684,0.004425701,0.008947303,0.002589505,0.013772012
12/27/2022 0:00,-0.003943511,-0.01387835,-0.007414188,-0.025923743,-0.114088533,-0.020620911,-0.020933051,-0.009827208,-0.071353354,-0.003066992,0.003504018,-0.000281739,0.001279842,0.002572638,0.00871442,0.002234807,0.001847784,0.00745051,-0.013505729,0.01389402,-0.018634239,0.00105305,0.002009278,-0.009927658,0.012570525,0.004444271,0.008803747,0.006110927,-0.000674426,-0.003983976,-0.036581158,0.003605126,-0.002931348,-0.008970072,0.009425226,-0.005749294,0.001464134,0.021869327,-0.010140475,0.000278175,-0.012450355,0.002324353,-0.008208723,-0.002728299,0.008192271,0.011268796,0.003925174,-0.000842078,-0.00115378,-0.003650045,-0.0020197,-0.019373779,0.001953235,0.009735449,-0.003589203,-0.000451962,0.004769272,-0.012193757,0.001806444,-0.003841395,-0.019337635,0.001607944,0.005503384,-0.005771667,0.003625384,0.002937286,-0.010245748,-0.00200818,-0.000965981,0.001798352,0.013632414,0.00543589,0.009463707,4.74E-05,-0.002904434,0.012837747,0.004987427,0.012131552,0.016765695,-0.004285125,-0.001785201,-0.003585673,-0.004865727,0.000665905,-0.003194812,0.013568211,-0.014084442,0.000373522,-0.003155779,-0.016160351,0.006063686,0.005812267,0.005190265,-0.010009762,0.003067872,0.004572806,0.004900358,-0.015075439,0.005869905,-0.005911923
12/28/2022 0:00,-0.012427872,-0.030685226,-0.010254929,-0.014691729,0.033088915,-0.015676882,-0.016717858,-0.010780241,-0.006019447,-0.006938292,0.005465318,-0.004339678,-0.006654219,-0.011954239,-0.012926138,-0.006301715,0.007377857,-0.01216194,-0.006454169,-0.01642622,-0.02547186,-0.009678066,-0.015626628,-0.020173714,-0.014752597,-0.007210396,-0.00372182,-0.009967285,-0.004662924,-0.010857186,-0.025653687,-0.006815872,-0.008254428,-0.012017454,-0.016761077,-0.01542023,0.001949262,-0.011210179,-0.011415173,-0.017523151,-0.022748016,-0.009275784,0.000931803,-0.006483327,-0.013001083,-0.021946191,-0.005903089,-0.008180148,-0.009241552,-0.01581388,-0.009999956,-0.011063707,-0.016403633,-0.01694583,-0.017253501,-0.018764439,-0.012564554,-0.007053849,-0.017259098,-0.008538791,-0.011642469,-0.008026623,0.001581076,-0.002795019,-0.005217783,0.005181323,-0.003216674,-0.007479407,-0.004166301,-0.00538537,-0.015464294,-0.016851473,-0.00604838,-0.003793209,-0.025068443,-0.010502178,-0.008788905,-0.02667345,0.001717623,-0.016257951,-0.013687934,-0.017992884,-0.005191359,-0.016053904,-0.012058708,-0.019732095,-0.022321425,-0.013193348,-0.01011699,-0.006560459,-0.000641154,-0.009779209,-0.01355424,-0.011837227,-0.00517589,-0.004696187,-0.009711903,-0.023709511,-0.006769351,-0.00430208
12/29/2022 0:00,0.018000315,0.02832436,0.027629709,0.028843811,0.080826907,0.028249249,0.02879942,0.040131459,0.040396111,0.018554543,0.005737563,0.005094497,0.002706013,0.014822768,0.004145705,0.014976323,0.011290782,0.018306742,0.010433115,0.007565969,0.035760986,0.009135296,0.023711176,0.028172876,0.007571543,0.001265451,0.025027212,0.005977679,0.002034127,0.012420499,0.051430186,0.022999135,0.019990816,0.0078148,0.031680486,0.02623334,0.005107069,0.011594851,0.044559502,0.006086776,0.026829906,-0.002340675,0.004928503,0.003093084,0.012623517,0.020612237,0.02995102,0.010996693,0.011782383,0.023760799,0.011062989,0.035959725,0.011359821,0.002476719,0.038167338,0.012326475,0.012064647,0.009235128,0.019790229,0.001528016,0.030881842,0.013320043,0.003764485,0.007438442,0.012003252,0.012102175,0.007510187,0.006655918,0.022589361,0.002813456,0.003425487,0.007427465,0.011866154,0.026844356,0.031869664,0.021715237,0.023466519,0.009366073,0.017626831,0.02298453,-0.000792498,0.031148313,0.030976915,0.019274653,0.036697298,0.022804336,0.053881245,0.011645949,0.030035367,0.044215487,0.01263947,0.007901295,0.000436215,0.023084583,0.008158951,0.007925969,0.019052743,0.035044557,0.015276156,0.008260155
12/30/2022 0:00,-0.002634075,0.00246888,-0.004937501,-0.002138279,0.011164018,-0.002487209,-0.002473228,0.000665177,0.000753274,-0.000517711,0.006605637,-0.005125049,0.000566143,-0.014200613,-0.0067501,-0.001441938,-0.000603514,-0.001378465,-0.001753335,0.010073316,-0.003441191,0.002947429,0.00236641,-0.003110338,0.006561228,-0.007253501,-0.011346308,-0.005316656,-0.005844003,-0.002282388,0.01291567,-0.004713972,-0.005738116,-6.58E-05,0.000377268,0.008393755,-0.000967792,0.003566057,0.009353794,-0.00253254,0.000910471,0.001173049,-0.003215064,-0.009024909,-0.002168022,-0.002897285,-0.005358788,-0.014931161,-0.010826406,0.001211932,-0.005708889,-0.000771414,-0.010276235,0.000197615,-0.004221345,-0.010867731,-0.002095446,-0.002580937,-0.001156617,-0.002080499,0.002470639,0.00417681,0.007258622,-0.002782158,0.005880557,0.001550056,-0.000145555,-0.001975942,-0.01050062,0.008363781,-0.002664449,-0.001205168,-0.005713176,-0.017984633,-0.010880037,0.000477635,-0.009111626,0.013832809,0.004515725,0.002918802,0.000279944,-0.010982568,-0.014331524,-0.005391072,-0.004052885,0.0058747,0.007799022,-0.007314415,-0.010799783,-0.000737019,0.000696962,-0.004778254,-0.003488115,0.000304934,0.006919966,-0.001149774,-0.004114031,-0.000890965,-0.00393527,0.003277052
1/3/2023 0:00,-0.004209883,-0.037404769,-0.001000773,0.021666663,-0.122422486,0.010087265,0.010931968,0.036563085,-0.020459871,0.003269698,0.007606198,0.008717852,-0.021766151,0.000158356,6.61E-05,-0.001780907,0.011775344,-0.002674589,0.000390231,-0.034360841,0.024056216,0.006297162,-0.010105028,0.00115893,-0.030642375,-0.006919074,0.004521582,-0.010375725,0.004764601,0.025072015,0.00023741,-0.001912739,0.012816666,-0.007053629,0.016517102,0.011350741,0.01210945,0.018274074,0.047177767,0.012765448,-0.024922735,0.001712505,-0.002323437,0.003035661,0.017925013,0.014870505,-0.011868074,-0.001003884,-0.02400511,-0.012165573,0.002751236,-0.011579436,0.002462909,0.000889279,0.00503566,0.008283493,0,0.008233422,0.00694803,0.004308613,-0.006674819,0.024223236,-0.015854,-0.00300458,-0.001089978,0.012160063,0.00827071,-0.003769497,0.004812064,0.025723102,-0.00283854,0.004684515,0.016431518,0.013263464,-0.000354838,0.014202187,0.001055205,-0.041355909,0.018048863,-0.004263953,-0.010425415,0.007803109,0.000686723,0.021264202,-0.007134183,0.008400784,0.004299173,-0.005023851,0.002047113,-0.014275518,0.010003814,-0.006001523,-0.00415661,-0.009632396,-0.005358172,-0.018417628,0.006298799,0.005350782,0.013943846,-0.007411982
1/4/2023 0:00,0.007720189,0.010314279,-0.043743199,-0.007923565,0.051248853,-0.011669669,-0.011036766,0.021083894,0.030317931,0.014972037,0.009325058,0.010887269,-0.02726364,0.012092075,0.004354319,0.02517003,0.018800391,0.024077328,-0.022044406,0.002910502,0.033831652,-0.000210225,0.012213648,0.013326576,-0.01063283,-0.002452497,0.015799541,-0.00047661,0.008067522,0.028675864,0.049025228,0.01487495,-0.003404158,0.007236127,0.03568777,0.035540614,0.020579097,0.025174524,0.041700195,0.001114125,0.040391809,0.008457823,-0.005178181,0.000227095,0.021344716,0.020715782,0.015632769,0.011806657,-0.004963145,0.036517302,0.007873029,0.009996986,0.007996934,-0.000691014,0.000997083,0.010440449,-0.01987872,0.01084922,0.03462815,0.004982057,0.026672119,0.009077824,0.01720768,-0.010009701,0.000297577,0.025775458,0.00427477,0.010472084,0.013847602,0.042223246,0.010381792,0.007417894,0.036001179,0.020170503,0.03789153,0.058204226,0.016451436,0.001944781,0.006524784,0.023246338,-0.001909066,0.076037362,0.01924391,0.021882912,0.021660197,0.038495029,0.028253477,0.004712594,0.014368318,0.019695882,0.026391668,0.007245334,-0.002416534,0.021298903,0.001288214,-0.00215693,0.026256988,0.025724392,0.027962354,0.010758068
1/5/2023 0:00,-0.011413396,-0.010604699,-0.029637749,-0.023725589,-0.029039098,-0.021344288,-0.021869039,-0.003375994,-0.032815862,-0.00524557,-0.000221589,-0.007383566,-0.028820631,-0.013323772,-0.01241536,-0.007055183,-0.002050372,-0.009517073,-0.009375634,0.022374082,-0.000652372,-0.014090393,-0.009317383,-0.037989517,0.018008633,-0.010448651,-0.008862437,-0.011443061,-0.001221843,0.010658633,0.000937295,-0.003686698,-0.023613222,-0.013952135,-0.023282471,-0.004335317,-0.005392826,0.013858461,-0.018277845,-0.003408391,-0.019097976,0.013918608,-0.01151196,-0.008434551,0.003657186,-0.004867555,-0.041821525,-0.00307858,-0.03560943,-0.01324113,-0.022014447,-0.036034669,-0.029439894,-0.004050219,-0.040733544,-0.018463126,-0.026518721,-0.008424699,-0.011609268,-0.00180437,-0.013996571,-0.002012311,-0.002879358,-0.016634169,0.000396677,-0.004471842,-0.011331614,0.009342148,-0.028618969,0.006629376,-0.004474648,-0.010448834,-0.000287224,-0.031369841,-0.035140224,0.015527123,-0.005111129,0.030262929,0.010083769,-0.023930219,-0.020662132,0.009409563,-0.016216874,-0.01749902,-0.069899704,0.016347302,0.019983337,-0.021567945,-0.02356336,-0.012782261,-0.026629195,-0.008092326,-0.000880883,-0.037490212,0.004093549,0.001196238,-0.010574669,0.008936333,-0.009141629,0.009892371
1/6/2023 0:00,0.022932104,0.036794174,0.011785323,0.035611152,0.02465109,0.013225051,0.016019443,0.024263446,0.041640397,0.018504342,0.019135547,0.008109602,8.17E-05,0.006529932,0.023812709,0.031452768,0.009979459,0.046896357,0.025372479,0.012086803,0.021758051,0.030716694,0.060195978,0.013122633,0.007532481,0.022586109,-0.039393835,0.019292617,0.018716764,0.024607892,0.018889168,0.013808715,0.023690013,0.072591548,0.030585289,0.042452866,0.008958101,0.011750557,0.002753464,0.024499158,0.054296113,0.010559635,0.011200236,0.027883725,0.016658092,0.032415818,-0.010735377,0.000996157,0.034927539,0.049302127,0.012344237,0.026151086,0.043972782,0.026482823,0.029018738,0.02939485,0.028366034,0.019087511,0.010371134,0.015016711,0.064848842,0.01601241,0.017206051,0.012714219,0.015662191,0.011978615,0.012566839,0.031252444,0.05242144,0.039075049,0.035708343,0.018354518,0.021641306,0.030028732,0.033673045,0.00911771,0.006589307,0.012503269,0.038182287,0.025541253,0.028307549,0.037653106,0.034991699,0.030579068,0.000573246,0.015995813,0.026938741,0.027950172,0.015056679,0.067640128,0.03036959,0.027647592,0.023804317,0.036508246,0.025975578,-0.008028208,0.025738502,0.025999996,0.031953286,0.025666382
1/9/2023 0:00,-0.000566897,0.00408886,0.009736374,0.014869874,0.059349011,0.007785669,0.007259521,-0.004230142,0.051753164,-0.009915603,-0.004132284,-0.02590845,0.000122444,0.000881803,-0.0122142,0.00390358,-0.015111899,0.008975406,-0.049685785,-0.018637452,0.009050239,0.005380839,-0.019611471,0.027738575,-0.007816068,-0.009773629,0.020729022,-0.012460582,-0.029360524,-0.008973348,-0.001204165,-0.001602447,0.016864194,-0.008532345,0.046900661,0.020187932,-0.009579458,-0.004020508,0.007845168,-0.012467651,-0.006329077,-0.038836636,-0.036121716,-0.008238398,-0.011011837,0.00256966,0.010139006,-0.007613094,0.018218654,0.008677706,0.005020899,0.051282033,-0.00259416,-0.011498646,0.024887246,0.01531157,0.001902287,0.000913671,-0.041058616,-0.027260245,0.021290892,0.012655193,0.010527625,-0.001200872,-0.027913338,0.004861529,0.014134721,-0.018459364,0.02031164,-0.020798088,-0.009001053,-0.001043829,-0.018277247,0.003661341,-0.005057899,0.010147285,-0.020193135,-0.007358561,-0.02372768,0.001531569,0.004056583,-0.007222122,0.007187213,0.000552397,0.032821321,0.01338071,0.008744027,-0.002706567,-0.003928498,0.01608014,0.000426306,-0.011467198,-0.010118433,0.009545685,-0.033832917,-0.030111572,0.018536585,0.000278427,-0.001308363,-0.014627635
1/10/2023 0:00,0.007012843,0.004456404,0.007617167,0.028731709,-0.007681374,0.004544439,0.004954896,0.027187798,0.017980532,0.002598825,0.008954,-0.002392062,-0.008284695,0.008873249,-0.000986573,0.011390623,0.006786649,0.000107848,-0.015912328,0.01493496,0.008335981,0.004734449,-0.003397566,-0.0095912,0.00490924,-0.008252918,0.04017653,-0.0076665,-0.012495443,0.008788331,0.039248642,0.015158265,0.004310421,0.005535229,0.002311328,0.00443535,-0.000707671,0.014019866,0.010897721,-0.000620879,0.020068083,0.003895636,0.00834695,0.006211426,0.022583948,0.007929498,0.046422315,0.009827518,0.000341654,0.009735176,0.005590594,0.012046478,0.003877764,-0.001075275,-0.016846268,-0.01607132,0.003180321,0.014605224,0.017410349,0.009012806,0.014555386,0.000925733,0.002224003,-0.009181226,0.003212848,0.013672658,0.012351233,0.013919776,0.005697339,-0.009013783,0.015773254,0.00870777,0.012029766,0.012083875,-8.61E-05,0.035778155,0.024270535,0.00613498,-0.002430476,0.010638339,0.021555302,0.015081591,0.011560251,0.010568688,0.00602282,0.005678311,0.011820346,0.005302511,0.049639677,0.013659556,0.00401749,0.001041042,0.000217532,0.012686984,0.023971809,0.007189739,0.010766274,0.033129246,0.004366783,0.011409673
